ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5_Dificultad,A6_Consideracion_Abandono,A7_Exigencia,A8_Retrasos,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Sentimiento_Academico,Indice_Coherencia,Etiquetas_Tematicas,Analisis_Cuali,A1_num,A2_num,A3_num,A4_num,Riesgo_Acad_Perceptual,Riesgo_Documental,Flag_Inconsistencia_IA
STU_0012,UNI,,,,3.0,2.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,3,4,4,4,4,3,3,4,4,3,No,Nunca,No,Bajo,3,2,2,4,3,2,3,3,2,2,2,2,,Cuando ocurren situaciones que evitan o dificultan el desarrollo de la asignatura .,"Dada la modalidad, hay una menor sensación de presencia e inmersión en la clase, por ello en mi caso no suelo analizar tan crítica y exhaustivamente la información que recibo.",Me pregunto si lo que me explican está relacionado con algún saber previo o conocimiento que yo tenga.,Todas las pespectivas son validas pues permiten diferenciar caaracerísticas percibidas y a llegar en conjunto a conclusiones más contundentes.,"Busco evidencia mediante redes sociales que divulguen videos,mediante inteligencia artificial y articulos informativos en internet.",Me aseguro previamente que todos los dispositivos tengan un nivel aceptable de batería para comenzar la sesión.,"Utilizo la IA para expandir alguna idea que tengo y analizarla desde nuevas perspectivas, posteoriormente corroboro y retroalimento la información y finalmente brindo la sintesis a mi equipo.","Resuelvo mediante llamadas en línea, donde discuto con mi grupo las cuestiones en mención.",Utilizo el software google calendar.,Mediante escucha activa y participaciones precisas.,Mediante dialogo y retroalimentación.,"Mediante redes sociales como Whatsapp, discord, meet o zoom.",False,3.4,3.5,3.6,3.5,1,3,2,2,4,3,2,3,3,2,2,2,2,2.375,2.375,1.5,0.6,0.7,"Adaptación a la modalidad online, Uso de IA para el aprendizaje, Colaboración y comunicación en equipo","El estudiante muestra una coherencia moderada a alta. Los puntajes cuantitativos son sólidos en las tres dimensiones, sugiriendo una competencia general en alfabetización mediática. Las respuestas cualitativas, si bien revelan desafíos inherentes a la modalidad online (BC2) y una necesidad de conexión con conocimientos previos (BC3), también demuestran estrategias proactivas para la búsqueda y validación de información (BT1, BT3, BC4) y una buena gestión de la colaboración y comunicación en equipo (BT4, BP2, BP3, BP4). La única pequeña disonancia es que la autoevaluación de análisis crítico podría ser un poco más alta dado el puntaje 'Critico' de 3.4, pero en general, el discurso se alinea bien con los datos numéricos.",0,0,0,3.0,2.75,2.375,False
STU_0016,UNI,,,,2.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,2,4,2,5,4,5,5,4,4,4,No,Nunca,No,Alto,2,4,2,2,2,2,3,4,4,2,4,5,,"Viendo la problematica social, carencias o faltas en personas mas necesitadas, noticias mostrando la realidad social y actual del pais.","Busco siempre mas de una fuente de informacion, contrasto la informacion con la realidad siempre que sea posible, solo me guio con datos o estadísticas y evito sesgos de casos particulares.","Con la realidad, si ha funcionado o funciona como se indica en la teoria. Si lo que dicen los supuestos tiene sentido o es posible o son casos muy aislados o imposibles.",Me parecen necesarios y enriquecedores. Siempre es bueno que se genere debate en diferentes perspectivas para entender mejor un problema y encontrar la mejor solucion,"Trato de buscar fuentes fiables y publicas de informacion, como la sbs, bcrp, mef. Tambien lo comparó con la realidad y estudios de campo.","Busco fuentes de informacion de librerias digitales, evito ver resumenes u opiniones sobre un tema ya que pueden estar sesgadas. Es recomendable ver el material original y generar tu propia opinion",Para comunicarnos y compartir informacion son muy utiles las herramientas digitales. Hacer reuniones de seguimiento y buscar informacion.,Siempre busco soluciones en internet o recomendaciones para poder guiarme o darme una idea.,Trato de no pasar mucho tiempo en redes sociales y pasatiempos que por el momento no me generen mucho valor. ,No participo mucho en grupos pero si debato o converso con mis compañeros sobre temas academicos.,Siempre estoy dispuesto a ayudar u apoyar si lo requieren. Me gusta mucho involucrarme ,Trato de ser lo mas respetuoso posible y brindar fuentes o datos que respalden mis ideas.,False,3.5,4.1,3.9,3.8333333333333335,0,2,4,2,2,2,2,3,4,4,2,4,5,1.75,3.25,2.5,0.8,0.9,"Verificación de información, Fuentes fiables, Debate y colaboración","El estudiante demuestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Los puntajes técnicos y participativos relativamente altos se ven respaldados por respuestas que enfatizan la búsqueda de múltiples fuentes, la comparación con la realidad y la importancia del debate. El puntaje crítico, aunque no es el más alto, se alinea con la mención de problemáticas sociales y la necesidad de sentido común al evaluar información. La coherencia general es muy buena, indicando que el estudiante posee un entendimiento sólido de los conceptos de alfabetización mediática y los aplica en sus prácticas de consumo y producción de información.",0,0,0,1.0,2.5,3.25,False
STU_0017,UNMSM,,,,4.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4,5,5,5,5,4,2,4,5,4,No,Nunca,No,Alto,1,1,1,1,2,3,3,4,2,1,1,1,,Investigando,Leyendo y contrastando fuentes con mis propias ideas,mediante el contraste de fuentes,lo valoro mediante un analisis crítico,"en internet, bases de datos, revistas, etc.",aprendo sobre en qué pueden ayudar y los aplico,busco nuevas herramientas,"Buscando informacion en google, o la ia",hago un horario,participo en clases opinando,creo grupo u organizo reuniones virtuales para organizarnos,siempre opino por chay o hablando,False,4.3,4.6,4.3,4.4,0,1,1,1,1,2,3,3,4,2,1,1,1,1.0,2.125,1.0,0.9,0.95,"Búsqueda de información, Análisis crítico, Participación activa","El estudiante demuestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Sus altos puntajes en 'Crítico' y 'Técnico', junto con sus descripciones sobre investigar, contrastar fuentes, buscar nuevas herramientas y aplicar lo aprendido, reflejan una mentalidad proactiva y crítica.  Asimismo, su participación activa se evidencia en las respuestas cualitativas que describen la organización y la opinión en grupos. El sentimiento académico es notablemente positivo, indicando empoderamiento y confianza en sus habilidades de alfabetización mediática.",0,0,0,1.0,1.0,2.125,False
STU_0019,UNMSM,,,,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,3,5,5,5,5,2,3,3,4,3,No,Nunca,No,Medio,3,1,2,2,2,2,2,1,2,1,1,1,,Cuando los experimento hay me percato de ciertas deficiencias,Veo los puntos a favor y en contra ,Veo que incluso si tienen puntos positivos y negativos sea lo menos lesivo posible la opción ,Veo cuál halla dado resultados y se adapte mejor,"Las busco en la práctica,con las experiencias mías y de otros compañeros ","Bueno busco en internet como se usa determinada página si me urge usarla,pero en si uso las básicas el resto de actividades la hago sin plataformas digitales ","Las utilizo según mis necesidades,las que no puedo hacerlo por mi misma y máximo para darme ideas jamás dejo que lo haga todo",Busco en internet si yo sola lo puedo solucionar de lo contrario pudo ayuda,Tengo en un cuaderno las fechas y algunas se me graban en la memoria.siempre veo que es lo más urgente.,Bueno en clase a veces participo o en los trabajos grupales ,Trato de ver cómo poder realizarlo y en la ejecución también.si no se algo pregunto y colaboró ,Levantando la mano en los meet que es lo más usado o en el chat del mismo,False,3.9,3.0,3.8,3.566666666666667,0,3,1,2,2,2,2,2,1,2,1,1,1,1.75,1.5,1.0,0.7,0.8,"Pensamiento Crítico Digital, Búsqueda de Información Práctica, Colaboración y Ayuda Limitada","El estudiante muestra una alta coherencia entre sus respuestas cualitativas y cuantitativas. Sus puntajes en 'Critico' (3.9) y 'Participativo' (3.8) se ven respaldados por respuestas que demuestran reflexión (BC2, BC3), búsqueda de la mejor opción (BC4), aprendizaje a través de la experiencia (BT1) y participación activa en clase y trabajos grupales (BP2, BP3, BP4). El puntaje técnico (3.0) se alinea con la mención de usar internet para tareas específicas (BT2) y priorizar soluciones propias (BT3, BT4), sugiriendo un enfoque práctico y selectivo hacia la tecnología. La baja dependencia de plataformas digitales (BT2) y la priorización de necesidades (BT3) también encajan con un puntaje técnico moderado, indicando que no se considera un experto pero tampoco un principiante absoluto. El sentimiento académico es predominantemente positivo, mostrando una actitud proactiva y reflexiva ante el aprendizaje mediado por tecnologías y la toma de decisiones.",0,0,0,2.0,2.0,1.5,False
STU_0020,UNMSM,,,,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,2,2,4,4,4,No,Nunca,No,Alto,2,2,2,2,2,2,2,3,3,3,2,3,,"Específicamente en tecnología, encontrar problemas es bastante común. Siempre se va a encontrar una necesidad no cubierna, alguna incompatibilidad entre dos tecnologías por solucionar e incluso alguna solución existente por mejorar.","Es importante comprobar las fuentes de la información, así como apoyarse de herramientas modernas de búsqueda y resumen.",Buscando en internet fuentes oficiales de dicha información,"Cada persona tiene un punto de vista, muchas veces, esos puntos de vista derivan de ideas que otros no tomaron en cuenta. El debate socializa dichas ideas, generando una solución que tome en consideración todas las causas así como todas las consecuencias.",Artículos académicos o fuentes fiables de internet como páginas estatales o de empresas grandes,"Utilizo herramientas como notion y genero mis propias integraciones para incluir, por ejemplo, IA y sincronizar mi entorno desde mi teléfono","Hay diferentes herramientas colaborativas, principalmente la suite de Google es la que uso, creo carpetas que comparto y todos podemos subir nuestro aporte al mismo, luego se hace una reunión de sincronización donde socializamos los aportes y generamos el entregable final o el plan de trabajo","Me apoyo de herramientas como la IA o busco documentación técnica. Las computadoras existen desde mucho antes que yo, si tengo algún error, es muy poco probable que sea el primero al que le ha pasado. Si encuentro la solución, lo comento con foros relacionados para apoyar a otros en el futuro","Principalmente calendarios, aunque mi gestión personal si la realizo mentalmente, elijo que dias tengo tiempo y que tareas pendientes y aprox cuanto tiempo me va a tomar.",Cuando dejan trabajos grupales me aseguro de generar un entorno de debate para que el proyecto por el que colaboramos no sea una idea agena a los demás miembros,"Generando espacios y planes de trabajo, donde el equipo esté alineado y animado al objetivo, haciendo que su aporte sea importante para ellos mismos","Dependiendo del contexto espero el espacio de preguntas o alzo la mano, si es un entorno más informal, busco el momento para interrumpir y expresar mi punto de vista.",False,3.6,3.9,3.6,3.7,0,2,2,2,2,2,2,2,3,3,3,2,3,1.5,2.5,1.5,0.8,0.85,"Resolución de problemas tecnológicos, Verificación de fuentes, Colaboración y debate","El estudiante muestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Sus puntuaciones técnicas y participativas (3.9 y 3.6 respectivamente) se ven reflejadas en su discurso sobre la mejora continua de tecnologías, la búsqueda de fuentes fiables y el uso de herramientas colaborativas.  Si bien su puntuación crítica es moderada (3.6), sus respuestas sugieren una conciencia sobre la importancia de verificar información y considerar múltiples puntos de vista.  El sentimiento académico es predominantemente positivo, indicando empoderamiento en el manejo de la información y la tecnología.",0,0,0,1.0,2.0,2.5,False
STU_0021,UNMSM,,,,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,Sí,En un Curso,No,Medio,2,3,4,4,3,2,2,2,3,4,3,3,,observando analisis investigando,revisando antecedentes y analizando lo evaluado,con sustento obtenido por la web,es bueno tener varias perspectivas asi amplia la mente y nos permite tener un mejor analisis,"en redes, revistas, paper",aprendiendo diferentes herramientas,dependiente de los temas,haciendo uso de tutoriales,con un horario a veces se puede a veces no,"en foros, en chat",compartimos informacion guias referencias,pidiendo la palabra o enviando comentarios,False,3.4,4.0,4.0,3.8,1,2,3,4,4,3,2,2,2,3,4,3,3,3.125,2.75,4.0,0.8,0.85,"Análisis Crítico, Uso de Herramientas Digitales, Colaboración y Comunidad","El estudiante muestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Los scores técnicos y participativos elevados (4.0) se ven reflejados en su mención de ""aprendiendo diferentes herramientas"" (BT2) y la participación en ""foros, en chat"" (BP2), así como en el intercambio de información ""compartimos informacion guias referencias"" (BP3). Si bien el score crítico es moderado (3.4), sus respuestas abiertas como ""observando analisis investigando"" (BC1) y ""revisando antecedentes y analizando lo evaluado"" (BC2) sugieren un enfoque analítico en desarrollo. La indicación de ""varias perspectivas asi amplia la mente y nos permite tener un mejor analisis"" (BC4) apoya este entendimiento. El riesgo bajo también se alinea con un enfoque proactivo y seguro en el uso de medios. La coherencia es alta, con pequeñas áreas de mejora en la profundización de la crítica, lo que se refleja en un índice ligeramente por debajo del máximo.",1,1,0,2.0,3.25,2.75,False
STU_0023,UNMSM,,,,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3,4,4,4,4,4,4,4,4,4,Sí,En un Curso,No,Alto,2,2,2,2,2,1,4,1,2,1,2,3,,"Identifico problemas cuando no hay una comunicacion efectiva, ya que es muy importante para que al menos podamos expresar nuestras ideas.",Yo canalizo la informacion recibida y luego contrasto con ayuda de la inteligencia artificial brindandome diferentes fuentes en donde puedo revisar si la idea captada es similar.,Cuestiono los supuestos mediante preguntas y tambien con la ayuda de la IA puedo debatir sobre estos temas.,"Cada perspectiva es valida, mientras la idea sea similar o tenga sentido de acuerdo al tema tratado. ","Antes buscaba aritculos o tesis para respaldar mis ideas, ahora uso la IA ya que busca por mi en menos tiempo fuentes confiables.","Siempre organizo los archivos recibidos en carpetas tanto de forma local como en la nube ya sean textos(lecturas, PPTs, articulos, etc), videos, grabaciones, etc.",Bueno utlizo herramientas tecnologicas que me puedan permitir comunicar principalmente con mis compañeros para compartir ideas y coordinar tareas paran luego plasmarlas digitalmente en documentos en linea.,"Resuelvo problemas tecnicos viendo tutoriales en internet, consultando a la IA, tambien usando mi criterio.",Me organizo estableciendo horarios por cada acitvidad academica y tratando de acabar si se puede en ese mismo horario las actividades progrmadas y si es grupal realizar una encuesta para reunirmos en una fecha en donde todo esten disponibles.,Participo interviniendo cuando el profesor realiza una pregunta o preguntando si tengo alguna duda que me haya surgido.,Mediante reuniones remotas aportando ideas a traves de una comunicacion efectiva.,Expreso mis ideas de forma clara y respetuosa con un lenguaje adecuado ya sea mediante una videollamada o mediante una redaccion por mensajes. ,False,3.6,3.7,3.9,3.733333333333333,1,2,2,2,2,2,1,4,1,2,1,2,3,2.25,2.0,3.5,0.8,0.85,"Comunicación Efectiva, Uso de Inteligencia Artificial, Organización y Colaboración Digital","El estudiante muestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Los puntajes en 'Participativo' (3.9) y 'Técnico' (3.7) se reflejan en sus descripciones detalladas sobre cómo utiliza la IA para contrastar información, debatir, encontrar fuentes confiables y resolver problemas técnicos. Su énfasis en la comunicación efectiva para expresar ideas y coordinar tareas, evidenciado en 'Participativo' y 'BC1', se alinea con sus descripciones de reuniones remotas y redacción clara. El sentimiento académico es mayormente positivo, indicando empoderamiento en el uso de herramientas digitales y enfoques de colaboración. El índice de coherencia es alto, ya que sus narrativas respaldan y ejemplifican los niveles de habilidad indicados.",1,1,0,1.0,2.0,2.0,False
STU_0024,UNI,,,,5.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4,3,4,4,5,3,4,3,3,4,No,Nunca,No,Alto,1,3,4,1,1,1,1,1,4,1,1,3,,"A partir de una revisión documentaria del tema de investigación, empleando información de bases de datos académicas, artículos y bibliografía especializada actualizada relacionada con el campo de estudio, es posible identificar la brecha del conocimiento y determinar el problema a abordar.","Empleando una matriz, es posible organizar la documentación obtenida a partir de categorías como marco conceptual, metodologías y resultados. Esto con la finalidad de encontrar temáticas que coinciden o pueden contradecirse. Es importante identificar si esta información es relevante y sobre todo vigente para el tema de estudio.","Una técnica importante es el pensamiento socrático, mediante el cual se cuestionan los supuestos a partir de evidencias que permiten establecer la veracidad de los enunciados hallados en la investigación.","A partir de la identificación de los principales puntos de vista, comparando y evaluando sus argumentos más álgidos y los de menor relevancia. Esto con la finalidad de poder efectuar una deliberación y posterior síntesis estableciendo el vacío por explorar.","Recurriendo a fuentes primarias, revisión documentaria y entrevistas a personas involucradas en la investigación. Opiniones de expertos: especialistas en el tema.","Seleccionando las aplicaciones más adecuadas de acuerdo al propósito, disponibilidad y sobre todo simplificación de empleo. Es decir, facilidad de uso.","Esta elección depende mucho de la disponibilidad y accesibilidad de la herramienta para, si no todos, la gran mayoría de los componentes del equipo. A partir de esta decisión y la interconectividad por internet, el manejo de la información en el trabajo sin duda será más eficiente.","Por lo general, procuro resolver el problema personalmente, revisando información sobre el tema en internet. Si esto no es suficiente, entonces opto por recurrir a alguien que probablemente sepa cuál es la solución.",Procuro cumplir con un horario establecido con la finalidad de poder cumplir con las obligaciones académicas y equilibrar mi vida personal.,Buscando asistir a actividades académicas como congresos y otros eventos relacionados con la investigación. También a partir de foros de internet donde se aborda esta discusión.,"A partir de invitaciones para trabajar en temas de investigación de interés común.

","Actualmente no participo en espacios virtuales, redes sociales, pero encuentro los foros de internet como una opción interesante.",False,4.0,4.1,3.7,3.933333333333333,0,1,3,4,1,1,1,1,1,4,1,1,3,1.625,1.625,2.0,0.8,0.85,"Revisión Documentaria, Pensamiento Crítico, Colaboración en Investigación","El estudiante muestra un alto nivel de coherencia entre sus respuestas cuantitativas y cualitativas. Sus puntuaciones técnicas y críticas son elevadas (4.1 y 4.0 respectivamente), lo cual se refleja en sus descripciones detalladas sobre la revisión de fuentes académicas, la organización de la información y el uso del pensamiento socrático para evaluar argumentos. Si bien su puntuación participativa es ligeramente menor (3.7), sus respuestas sugieren una disposición a colaborar y buscar información, aunque con una inclinación inicial a resolver problemas de forma individual. El riesgo bajo también se alinea con su enfoque metódico y reflexivo. En general, demuestra una comprensión sólida de los procesos de investigación y alfabetización mediática.",0,0,0,1.0,2.25,1.625,False
STU_0025,UNMSM,,,,4.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,2,4,4,4,5,2,4,3,3,4,No,Nunca,No,Medio,1,1,1,1,1,1,2,3,3,3,1,1,,Con métricas de evaluación y con hallar outliers de los datos que tengo,Quitando outliers o investigando como lidiar con ellos.,Me ayudo con la IA dando el contexto de los temas y luego verifico si el output es correcto,"Las diferentes perspectivas son bien recibidas, ya que dan una variedad de ideas.",Con ayuda de IA que me den links de artículos confiables.,"Uso IA's con nivel de alucinaciones muy bajas, para poder alimentalos con información y transformarla para estudiar.","Utilizo Github, Sharepoint, o Notion para organizar las etapas y compartir información.","Le pregunto a la IA y en caso tenga más dudas, busco en foros.",Utilizo block de notas.,No suelo participar.,Aportando ideas robustas o apoyando otras ideas que me parecen mejores para el proyecto,Mediante el chat,False,3.8,4.3,3.5,3.8666666666666663,0,1,1,1,1,1,1,2,3,3,3,1,1,1.25,1.875,1.0,0.8,0.9,"Análisis de datos, Uso de IA para investigación, Colaboración y organización digital","El estudiante demuestra una alta coherencia entre sus respuestas cualitativas y sus puntajes cuantitativos. Los altos puntajes en 'Técnico' (4.3) se reflejan en su mención explícita del uso de IA para tareas complejas como 'hallar outliers', 'quitar outliers' y 'verificar output de IA'. Su enfoque 'Participativo' (3.5), aunque menor, se alinea con la idea de que 'las diferentes perspectivas son bien recibidas' y su interés en 'aportar ideas robustas'. El puntaje 'Critico' (3.8) se soporta en la verificación del output de IA y la búsqueda en foros ante dudas. El bajo riesgo técnico complementa sus estrategias de mitigación de errores con IA. En general, muestra un entendimiento práctico y una aplicación proactiva de herramientas digitales y de IA para el aprendizaje y la resolución de problemas.",0,0,0,2.0,1.0,1.875,False
STU_0026,UNMSM,,,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3,4,4,5,4,4,4,4,3,4,No,Nunca,No,Medio,4,2,3,3,3,2,2,3,3,3,3,4,,Ensayo y error,Verificando más fuentes,Con mis compañeros ,Bien ,El internet ,No lo sé ,Pues las uso para recolectar información ,Buscando tutoriales ,Al momento ,No participo,De manera activa ,Dando mi opinión ,False,4.3,3.8,3.9,4.0,0,4,2,3,3,3,2,2,3,3,3,3,4,2.25,2.875,1.5,0.7,0.85,"Adquisición de habilidades técnicas, Colaboración y aprendizaje social, Aplicación práctica de herramientas digitales","El estudiante muestra un alto grado de coherencia. Sus puntuaciones cuantitativas son sólidas, especialmente en la dimensión 'Crítico' (4.3), lo que se alinea con sus respuestas cualitativas sobre la verificación de fuentes (BC2) y la búsqueda de tutoriales (BT4). Si bien hay una ligera ambigüedad en la participación ('No participo' en BP2 frente a 'De manera activa' en BP3 y 'Dando mi opinión' en BP4), la tendencia general sugiere un enfoque proactivo y estratégico en el uso de medios. El sentimiento académico es moderadamente positivo, indicando confianza y disposición a aprender y aplicar conocimientos.",0,0,0,2.0,3.0,2.875,False
