ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5_Dificultad,A6_Consideracion_Abandono,A7_Exigencia,A8_Retrasos,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Sentimiento_Academico,Indice_Coherencia,Etiquetas_Tematicas,Analisis_Cuali
STU_0011,UNMSM,,,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4,4,4,4,4,4,4,4,4,4,No,Nunca,No,Medio,2,2,2,2,2,2,2,2,2,2,2,2,,"preguntàndome, què me afecta y còmo",lo leo detenidamente por unos minutos y tomo nota,buscando informacion que la respalde en internet,realizando un analisis de cada perspectiva,en google scholar o scopus o alguna revista relevante,controlando estrictamente el tiempo que paso frente a la pantalla,para buscar nuevas ideas e inspiracion,buscando en internet o aplicando mi experiencia,siendo estricto con los horarios,dando a conocer mi opinion previamente investigada y con un guion,con escucha activa y empatia,enviando un mensaje ya sea texto o voz,False,3.8,3.8,4.0,3.8666666666666667,0,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2.0,1.5,0.8,0.9,"Búsqueda de Información, Análisis Crítico, Comunicación Responsable","El estudiante demuestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Sus puntuaciones moderadamente altas en 'Critico' y 'Tecnico' se reflejan en la mención de estrategias como la búsqueda en fuentes académicas ('google scholar', 'scopus'), la toma de notas y el análisis de perspectivas. Su puntuación alta en 'Participativo' se corrobora con la descripción de acciones como dar a conocer opiniones investigadas, escuchar activamente y comunicarse de forma estructurada. El bajo riesgo percibido complementa esta visión de un usuario competente y reflexivo en el ámbito mediático."
STU_0012,UNI,,,,3.0,2.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,3,4,4,4,4,3,3,4,4,3,No,Nunca,No,Bajo,3,2,2,4,3,2,3,3,2,2,2,2,,Cuando ocurren situaciones que evitan o dificultan el desarrollo de la asignatura .,"Dada la modalidad, hay una menor sensación de presencia e inmersión en la clase, por ello en mi caso no suelo analizar tan crítica y exhaustivamente la información que recibo.",Me pregunto si lo que me explican está relacionado con algún saber previo o conocimiento que yo tenga.,Todas las pespectivas son validas pues permiten diferenciar caaracerísticas percibidas y a llegar en conjunto a conclusiones más contundentes.,"Busco evidencia mediante redes sociales que divulguen videos,mediante inteligencia artificial y articulos informativos en internet.",Me aseguro previamente que todos los dispositivos tengan un nivel aceptable de batería para comenzar la sesión.,"Utilizo la IA para expandir alguna idea que tengo y analizarla desde nuevas perspectivas, posteoriormente corroboro y retroalimento la información y finalmente brindo la sintesis a mi equipo.","Resuelvo mediante llamadas en línea, donde discuto con mi grupo las cuestiones en mención.",Utilizo el software google calendar.,Mediante escucha activa y participaciones precisas.,Mediante dialogo y retroalimentación.,"Mediante redes sociales como Whatsapp, discord, meet o zoom.",False,3.4,3.5,3.6,3.5,1,3,2,2,4,3,2,3,3,2,2,2,2,2.375,2.375,1.5,0.7,0.7,"Modalidad de estudio, Inteligencia artificial, Colaboración en línea","El estudiante muestra un sentimiento académico moderadamente positivo, con puntuaciones sólidas en las dimensiones Critico, Técnico y Participativo, lo que sugiere un compromiso general con la alfabetización mediática.  La mención de dificultades en la modalidad a distancia (BC2) podría sugerir un puntaje más bajo en la dimensión 'Critico' si no fuera por su intento de compensar buscando evidencia (BT1) y utilizando IA para analizar información (BT3). Su uso de herramientas colaborativas (BT4, BP4) y su enfoque en la retroalimentación (BP3) refuerzan su naturaleza participativa.  El índice de coherencia es razonablemente alto (0.7), ya que sus respuestas cualitativas en gran medida respaldan sus puntuaciones cuantitativas, aunque la autocrítica sobre su análisis crítico en la modalidad virtual sugiere una pequeña disonancia que limita la coherencia perfecta."
STU_0013,UNI,,,,3.0,5.0,3.0,5.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,1,4,2,5,4,1,2,3,3,1,No,Nunca,No,Alto,1,1,1,1,5,5,3,5,5,5,5,3,,Cuando tengo incomodidad al realizar mis actividades,Sin respuesta.,Sin respuesta.,Sin respuesta.,Mediante fuentes que proporcionen información verídica,"Uso de IA para aprender, corregir ",IA para visualizar distintas maneras de realizar el proyecto,Sin respuesta.,Con el diagrama de Eisenhower,No lo hago,Sí,"Trato de ser conciso, no decir ni más ni menos",False,3.4,2.3,2.6,2.7666666666666666,1,1,1,1,1,5,5,3,5,5,5,5,3,1.0,4.5,1.0,0.4,0.6,"Gestión del tiempo, Uso de IA, Validación de información","El estudiante muestra un sentimiento académico moderadamente negativo, reflejado en la mención de 'incomodidad' y la falta de respuesta en varias preguntas cualitativas. Los puntajes cuantitativos, especialmente en 'Técnico' y 'Participativo', son bajos, lo que sugiere áreas de mejora. Sin embargo, la coherencia general es moderada (0.6). Si bien el uso de IA para aprender y visualizar proyectos (BT2, BT3) y la búsqueda de fuentes verídicas (BT1) demuestran una comprensión básica de aspectos mediáticos, la marcada falta de detalle en las respuestas y la calificación de riesgo 'ALTO' sugieren que el estudiante aún no ha integrado completamente estas prácticas de manera sólida o confiada, creando una ligera desconexión entre sus aspiraciones y su rendimiento percibido."
STU_0014,UNI,,,,2.0,5.0,3.0,5.0,4.0,5.0,5.0,1.0,1.0,2.0,3.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0,1.0,3.0,1,4,2,5,4,1,5,1,1,2,No,Nunca,No,,3,3,3,3,3,3,3,3,3,3,3,3,,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,3.3,3.1,2.6,3.0,0,3,3,3,3,3,3,3,3,3,3,3,3,2.0,3.0,2.0,0.5,0.5,"Sin respuesta, Sin respuesta, Sin respuesta","El estudiante presenta una coherencia ambivalente. Los datos cuantitativos sugieren un nivel intermedio en las áreas crítica y técnica, y un nivel más bajo en la participación. Sin embargo, la ausencia total de respuestas cualitativas para todas las preguntas abiertas (BC, BT, BP) impide una validación o profundización de los puntajes numéricos. Esta falta de información cualitativa hace que el índice de coherencia sea moderado, ya que no hay elementos verbales que refuercen o contradigan las puntuaciones obtenidas. El sentimiento académico se evalúa como neutral debido a la falta de indicadores claros en las respuestas abiertas."
STU_0015,UNI,,,,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3,4,3,4,4,3,4,4,3,3,No,Nunca,No,Medio,3,2,3,2,2,2,2,2,4,2,2,3,,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,3.5,3.6,3.5,3.533333333333333,0,3,2,3,2,2,2,2,2,4,2,2,3,2.0,2.375,1.5,0.5,0.5,"Nivel de competencia mediática, Autoevaluación de habilidades, Participación en medios","El estudiante presenta un nivel de coherencia ambivalente. Los puntajes cuantitativos en las dimensiones Crítico, Técnico y Participativo se encuentran en un nivel intermedio (3.5-3.6), lo que sugiere una autoevaluación moderada de sus habilidades mediáticas. Sin embargo, la ausencia total de respuestas en todas las preguntas abiertas (BC, BT, BP) impide contrastar estas cifras con explicaciones cualitativas. Esta falta de información textual dificulta una evaluación precisa de la profundidad de su comprensión o de cualquier sentimiento académico específico, resultando en un índice de coherencia moderado y un sentimiento académico neutral."
STU_0016,UNI,,,,2.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,2,4,2,5,4,5,5,4,4,4,No,Nunca,No,Alto,2,4,2,2,2,2,3,4,4,2,4,5,,"Viendo la problematica social, carencias o faltas en personas mas necesitadas, noticias mostrando la realidad social y actual del pais.","Busco siempre mas de una fuente de informacion, contrasto la informacion con la realidad siempre que sea posible, solo me guio con datos o estadísticas y evito sesgos de casos particulares.","Con la realidad, si ha funcionado o funciona como se indica en la teoria. Si lo que dicen los supuestos tiene sentido o es posible o son casos muy aislados o imposibles.",Me parecen necesarios y enriquecedores. Siempre es bueno que se genere debate en diferentes perspectivas para entender mejor un problema y encontrar la mejor solucion,"Trato de buscar fuentes fiables y publicas de informacion, como la sbs, bcrp, mef. Tambien lo comparó con la realidad y estudios de campo.","Busco fuentes de informacion de librerias digitales, evito ver resumenes u opiniones sobre un tema ya que pueden estar sesgadas. Es recomendable ver el material original y generar tu propia opinion",Para comunicarnos y compartir informacion son muy utiles las herramientas digitales. Hacer reuniones de seguimiento y buscar informacion.,Siempre busco soluciones en internet o recomendaciones para poder guiarme o darme una idea.,Trato de no pasar mucho tiempo en redes sociales y pasatiempos que por el momento no me generen mucho valor. ,No participo mucho en grupos pero si debato o converso con mis compañeros sobre temas academicos.,Siempre estoy dispuesto a ayudar u apoyar si lo requieren. Me gusta mucho involucrarme ,Trato de ser lo mas respetuoso posible y brindar fuentes o datos que respalden mis ideas.,False,3.5,4.1,3.9,3.8333333333333335,0,2,4,2,2,2,2,3,4,4,2,4,5,1.75,3.25,2.5,0.8,0.9,"Verificación de información, Fuentes fiables, Pensamiento crítico","El estudiante demuestra una alta coherencia entre sus respuestas cualitativas y sus puntuaciones cuantitativas en Alfabetización Mediática. Sus respuestas en las secciones 'BC' (Brainstorming Crítico) y 'BT' (Brainstorming Técnico) reflejan un enfoque metódico y escéptico hacia la información, buscando múltiples fuentes, contrastando con la realidad y priorizando datos y estadísticas, lo cual se alinea con puntuaciones sólidas en 'Critico' y 'Tecnico'. Su disposición al debate y la búsqueda de soluciones ('BP') complementan su perfil 'Participativo'. El bajo riesgo indicado refuerza esta consistencia. El sentimiento académico es mayormente positivo, ya que sus respuestas sugieren un empoderamiento en su capacidad de análisis mediático."
STU_0017,UNMSM,,,,4.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4,5,5,5,5,4,2,4,5,4,No,Nunca,No,Alto,1,1,1,1,2,3,3,4,2,1,1,1,,Investigando,Leyendo y contrastando fuentes con mis propias ideas,mediante el contraste de fuentes,lo valoro mediante un analisis crítico,"en internet, bases de datos, revistas, etc.",aprendo sobre en qué pueden ayudar y los aplico,busco nuevas herramientas,"Buscando informacion en google, o la ia",hago un horario,participo en clases opinando,creo grupo u organizo reuniones virtuales para organizarnos,siempre opino por chay o hablando,False,4.3,4.6,4.3,4.4,0,1,1,1,1,2,3,3,4,2,1,1,1,1.0,2.125,1.0,0.8,0.9,"Pensamiento Crítico, Búsqueda de Información, Colaboración y Participación","El estudiante demuestra una alta coherencia entre sus respuestas cualitativas y sus puntuaciones cuantitativas en Alfabetización Mediática. Sus puntuaciones técnicas y críticas son elevadas, lo que se refleja en respuestas que enfatizan la investigación activa, el contraste de fuentes y el análisis crítico. Asimismo, su alta puntuación participativa se alinea con sus menciones sobre participar en clases, organizar reuniones y opinar. El sentimiento académico general es positivo, indicando una buena comprensión y aplicación de los conceptos de AMI, con un riesgo bajo asociado."
STU_0018,UNMSM,,,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3,4,4,4,4,3,3,4,4,3,No,Nunca,No,Alto,4,3,4,4,2,3,4,4,3,2,4,3,,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,3.6,3.5,3.6,3.566666666666667,1,4,3,4,4,2,3,4,4,3,2,4,3,2.375,3.125,2.0,0.5,0.5,"Alfabetización Mediática, Competencias Digitales, Evaluación de Medios","La coherencia de este estudiante es ambivalente. Los puntajes cuantitativos en las dimensiones Crítico, Técnico y Participativo se encuentran en un nivel intermedio (alrededor de 3.6), lo que sugiere una comprensión y habilidad moderadas en Alfabetización Mediática. Sin embargo, la ausencia total de respuestas cualitativas (todas marcadas como 'Sin respuesta') impide verificar la alineación de estas puntuaciones con sus opiniones o experiencias explícitas. Por lo tanto, el índice de coherencia se considera promedio, ya que no hay contradicciones directas, pero tampoco hay validación de los puntajes numéricos a través de la auto-descripción del estudiante."
STU_0019,UNMSM,,,,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,3,5,5,5,5,2,3,3,4,3,No,Nunca,No,Medio,3,1,2,2,2,2,2,1,2,1,1,1,,Cuando los experimento hay me percato de ciertas deficiencias,Veo los puntos a favor y en contra ,Veo que incluso si tienen puntos positivos y negativos sea lo menos lesivo posible la opción ,Veo cuál halla dado resultados y se adapte mejor,"Las busco en la práctica,con las experiencias mías y de otros compañeros ","Bueno busco en internet como se usa determinada página si me urge usarla,pero en si uso las básicas el resto de actividades la hago sin plataformas digitales ","Las utilizo según mis necesidades,las que no puedo hacerlo por mi misma y máximo para darme ideas jamás dejo que lo haga todo",Busco en internet si yo sola lo puedo solucionar de lo contrario pudo ayuda,Tengo en un cuaderno las fechas y algunas se me graban en la memoria.siempre veo que es lo más urgente.,Bueno en clase a veces participo o en los trabajos grupales ,Trato de ver cómo poder realizarlo y en la ejecución también.si no se algo pregunto y colaboró ,Levantando la mano en los meet que es lo más usado o en el chat del mismo,False,3.9,3.0,3.8,3.566666666666667,0,3,1,2,2,2,2,2,1,2,1,1,1,1.75,1.5,1.0,0.7,0.85,"Evaluación Crítica de Medios, Aprendizaje Autodirigido, Uso Funcional de Herramientas Digitales","El estudiante muestra un alto nivel de coherencia entre sus respuestas cualitativas y los datos cuantitativos. Sus puntuaciones en ""Critico"" (3.9) y ""Participativo"" (3.8) se reflejan en su capacidad para analizar pros y contras de las opciones (BC2, BC3), identificar la mejor opción en base a resultados (BC4) y buscar activamente soluciones y ayuda cuando es necesario (BT1, BT4). Si bien su puntuación ""Técnico"" (3.0) es moderada, sus respuestas sugieren un uso práctico y selectivo de las herramientas digitales, priorizando la funcionalidad y la auto-resolución de problemas (BT2, BT3). El sentimiento académico es mayormente positivo, con una clara disposición a aprender y adaptar sus estrategias."
STU_0020,UNMSM,,,,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,2,2,4,4,4,No,Nunca,No,Alto,2,2,2,2,2,2,2,3,3,3,2,3,,"Específicamente en tecnología, encontrar problemas es bastante común. Siempre se va a encontrar una necesidad no cubierna, alguna incompatibilidad entre dos tecnologías por solucionar e incluso alguna solución existente por mejorar.","Es importante comprobar las fuentes de la información, así como apoyarse de herramientas modernas de búsqueda y resumen.",Buscando en internet fuentes oficiales de dicha información,"Cada persona tiene un punto de vista, muchas veces, esos puntos de vista derivan de ideas que otros no tomaron en cuenta. El debate socializa dichas ideas, generando una solución que tome en consideración todas las causas así como todas las consecuencias.",Artículos académicos o fuentes fiables de internet como páginas estatales o de empresas grandes,"Utilizo herramientas como notion y genero mis propias integraciones para incluir, por ejemplo, IA y sincronizar mi entorno desde mi teléfono","Hay diferentes herramientas colaborativas, principalmente la suite de Google es la que uso, creo carpetas que comparto y todos podemos subir nuestro aporte al mismo, luego se hace una reunión de sincronización donde socializamos los aportes y generamos el entregable final o el plan de trabajo","Me apoyo de herramientas como la IA o busco documentación técnica. Las computadoras existen desde mucho antes que yo, si tengo algún error, es muy poco probable que sea el primero al que le ha pasado. Si encuentro la solución, lo comento con foros relacionados para apoyar a otros en el futuro","Principalmente calendarios, aunque mi gestión personal si la realizo mentalmente, elijo que dias tengo tiempo y que tareas pendientes y aprox cuanto tiempo me va a tomar.",Cuando dejan trabajos grupales me aseguro de generar un entorno de debate para que el proyecto por el que colaboramos no sea una idea agena a los demás miembros,"Generando espacios y planes de trabajo, donde el equipo esté alineado y animado al objetivo, haciendo que su aporte sea importante para ellos mismos","Dependiendo del contexto espero el espacio de preguntas o alzo la mano, si es un entorno más informal, busco el momento para interrumpir y expresar mi punto de vista.",False,3.6,3.9,3.6,3.7,0,2,2,2,2,2,2,2,3,3,3,2,3,1.5,2.5,1.5,0.8,0.85,"Resolución de problemas tecnológicos, Verificación de fuentes, Colaboración y debate","El estudiante demuestra una coherencia notable entre sus puntuaciones cuantitativas y sus respuestas cualitativas. Los puntajes técnicos y participativos moderadamente altos se ven respaldados por descripciones detalladas de cómo utiliza la tecnología para resolver problemas, mejorar procesos y colaborar. Su enfoque en verificar fuentes, aprovechar herramientas de búsqueda y resumen, y fomentar el debate en entornos grupales, se alinea bien con un nivel técnico y participativo sólido. El sentimiento académico es predominantemente positivo, indicando empoderamiento en su interacción con los medios y la tecnología, aunque hay un reconocimiento inherente de los desafíos tecnológicos que se aborda de manera proactiva."
STU_0021,UNMSM,,,,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,Sí,En un Curso,No,Medio,2,3,4,4,3,2,2,2,3,4,3,3,,observando analisis investigando,revisando antecedentes y analizando lo evaluado,con sustento obtenido por la web,es bueno tener varias perspectivas asi amplia la mente y nos permite tener un mejor analisis,"en redes, revistas, paper",aprendiendo diferentes herramientas,dependiente de los temas,haciendo uso de tutoriales,con un horario a veces se puede a veces no,"en foros, en chat",compartimos informacion guias referencias,pidiendo la palabra o enviando comentarios,False,3.4,4.0,4.0,3.8,1,2,3,4,4,3,2,2,2,3,4,3,3,3.125,2.75,4.0,0.8,0.8,"Análisis Crítico de Información, Desarrollo de Habilidades Digitales, Colaboración y Participación en Línea","El estudiante demuestra una alta coherencia entre sus respuestas cualitativas y cuantitativas. Sus respuestas abiertas enfatizan la importancia de la observación, el análisis, la investigación y la revisión de antecedentes, lo cual se alinea con su puntuación moderadamente alta en 'Critico' (3.4).  Sus comentarios sobre el aprendizaje de herramientas, el uso de tutoriales y la búsqueda de información en diversas fuentes (revistas, papers) validan su alta puntuación en 'Tecnico' (4.0). Asimismo, la mención de foros, chats y el intercambio de información refuerza su puntuación alta en 'Participativo' (4.0).  El riesgo 'BAJO' también es coherente con la actitud proactiva y el enfoque metodológico que describe. El sentimiento general es positivo y de empoderamiento hacia el aprendizaje y la aplicación de estas habilidades."
STU_0022,UNMSM,,,,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,No,Nunca,No,Medio,3,2,3,3,3,3,3,3,3,3,3,3,,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,Sin respuesta.,False,3.7,3.0,3.0,3.2333333333333334,0,3,2,3,3,3,3,3,3,3,3,3,3,2.125,3.0,1.5,0.5,0.0,,"La coherencia de este estudiante es muy baja. Los datos cuantitativos muestran puntuaciones moderadas en las áreas crítica y técnica, y bajas en la participativa, con un riesgo bajo. Sin embargo, la totalidad de las respuestas cualitativas son 'Sin respuesta'. Esto impide cualquier análisis de alineación entre lo expresado y las puntuaciones, resultando en una contradicción absoluta y una falta de evidencia para evaluar su sentimiento académico o temas clave."
STU_0023,UNMSM,,,,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3,4,4,4,4,4,4,4,4,4,Sí,En un Curso,No,Alto,2,2,2,2,2,1,4,1,2,1,2,3,,"Identifico problemas cuando no hay una comunicacion efectiva, ya que es muy importante para que al menos podamos expresar nuestras ideas.",Yo canalizo la informacion recibida y luego contrasto con ayuda de la inteligencia artificial brindandome diferentes fuentes en donde puedo revisar si la idea captada es similar.,Cuestiono los supuestos mediante preguntas y tambien con la ayuda de la IA puedo debatir sobre estos temas.,"Cada perspectiva es valida, mientras la idea sea similar o tenga sentido de acuerdo al tema tratado. ","Antes buscaba aritculos o tesis para respaldar mis ideas, ahora uso la IA ya que busca por mi en menos tiempo fuentes confiables.","Siempre organizo los archivos recibidos en carpetas tanto de forma local como en la nube ya sean textos(lecturas, PPTs, articulos, etc), videos, grabaciones, etc.",Bueno utlizo herramientas tecnologicas que me puedan permitir comunicar principalmente con mis compañeros para compartir ideas y coordinar tareas paran luego plasmarlas digitalmente en documentos en linea.,"Resuelvo problemas tecnicos viendo tutoriales en internet, consultando a la IA, tambien usando mi criterio.",Me organizo estableciendo horarios por cada acitvidad academica y tratando de acabar si se puede en ese mismo horario las actividades progrmadas y si es grupal realizar una encuesta para reunirmos en una fecha en donde todo esten disponibles.,Participo interviniendo cuando el profesor realiza una pregunta o preguntando si tengo alguna duda que me haya surgido.,Mediante reuniones remotas aportando ideas a traves de una comunicacion efectiva.,Expreso mis ideas de forma clara y respetuosa con un lenguaje adecuado ya sea mediante una videollamada o mediante una redaccion por mensajes. ,False,3.6,3.7,3.9,3.7333333333333334,1,2,2,2,2,2,1,4,1,2,1,2,3,2.25,2.0,3.5,0.8,0.9,"Comunicación Efectiva, Uso de Inteligencia Artificial, Gestión de Tareas y Organización","El estudiante demuestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Los scores cuantitativos, especialmente en 'Participativo' (3.9), sugieren una persona activa y comprometida. Las respuestas cualitativas corroboran esto, evidenciando un fuerte enfoque en la comunicación efectiva (BC1, BP3, BP4), el uso proactivo de herramientas tecnológicas como la IA para contrastar información y debatir (BC2, BC3, BT1), y una organizada gestión de tareas y colaboración (BP1, BT2, BT3). El sentimiento académico es predominantemente positivo, reflejando empoderamiento en el uso de estas herramientas para mejorar su aprendizaje y colaboración."
STU_0024,UNI,,,,5.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4,3,4,4,5,3,4,3,3,4,No,Nunca,No,Alto,1,3,4,1,1,1,1,1,4,1,1,3,,"A partir de una revisión documentaria del tema de investigación, empleando información de bases de datos académicas, artículos y bibliografía especializada actualizada relacionada con el campo de estudio, es posible identificar la brecha del conocimiento y determinar el problema a abordar.","Empleando una matriz, es posible organizar la documentación obtenida a partir de categorías como marco conceptual, metodologías y resultados. Esto con la finalidad de encontrar temáticas que coinciden o pueden contradecirse. Es importante identificar si esta información es relevante y sobre todo vigente para el tema de estudio.","Una técnica importante es el pensamiento socrático, mediante el cual se cuestionan los supuestos a partir de evidencias que permiten establecer la veracidad de los enunciados hallados en la investigación.","A partir de la identificación de los principales puntos de vista, comparando y evaluando sus argumentos más álgidos y los de menor relevancia. Esto con la finalidad de poder efectuar una deliberación y posterior síntesis estableciendo el vacío por explorar.","Recurriendo a fuentes primarias, revisión documentaria y entrevistas a personas involucradas en la investigación. Opiniones de expertos: especialistas en el tema.","Seleccionando las aplicaciones más adecuadas de acuerdo al propósito, disponibilidad y sobre todo simplificación de empleo. Es decir, facilidad de uso.","Esta elección depende mucho de la disponibilidad y accesibilidad de la herramienta para, si no todos, la gran mayoría de los componentes del equipo. A partir de esta decisión y la interconectividad por internet, el manejo de la información en el trabajo sin duda será más eficiente.","Por lo general, procuro resolver el problema personalmente, revisando información sobre el tema en internet. Si esto no es suficiente, entonces opto por recurrir a alguien que probablemente sepa cuál es la solución.",Procuro cumplir con un horario establecido con la finalidad de poder cumplir con las obligaciones académicas y equilibrar mi vida personal.,Buscando asistir a actividades académicas como congresos y otros eventos relacionados con la investigación. También a partir de foros de internet donde se aborda esta discusión.,"A partir de invitaciones para trabajar en temas de investigación de interés común.

","Actualmente no participo en espacios virtuales, redes sociales, pero encuentro los foros de internet como una opción interesante.",False,4.0,4.1,3.7,3.933333333333333,0,1,3,4,1,1,1,1,1,4,1,1,3,1.625,1.625,2.0,0.8,0.85,"Revisión documental y bases de datos académicas, Evaluación y síntesis de información, Colaboración y acceso a herramientas tecnológicas","El estudiante demuestra una alta coherencia entre sus respuestas cualitativas y sus puntuaciones cuantitativas. Sus descripciones detallan procesos rigurosos de investigación y selección de información, alineándose bien con los puntajes elevados en 'Critico' y 'Tecnico'. Si bien su puntaje en 'Participativo' es ligeramente menor, sus respuestas sugieren una inclinación a la participación a través de foros y eventos académicos, lo que justifica la puntuación. El 'Riesgo BAJO' se ve respaldado por un enfoque proactivo y metódico ante los desafíos de investigación y colaboración."
